,GRAPH_IDX,NUM_NODES,LOG_NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,LOG_CHROMATIC_NUM,NORM_MIS,GRAPH_ASSORTATIVITY,SPECTRAL_GAP,LOG_LARGESTEIGVAL,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GIRTH,LOG_KEMENY_CONSTANT,TRANSITIVITY,CALCULATED_RATIO,percent_cut,percent_positive_lower_triangular,percent_close1_lower_triangular,percent_close3_lower_triangular,expected_costGW_over_sdp_cost,std_costGW_over_sdp_cost
18,graph_18,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9762274765621539,0.026544993284030052
19,graph_19,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9767398894594046,0.0263126521234561
20,graph_20,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9764432293609964,0.028915654620855942
21,graph_21,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9769826113581023,0.02809092948341536
22,graph_22,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9782771281511567,0.024848538897669605
23,graph_23,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9780344062524591,0.033519618529226726
24,graph_24,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9762814147618646,0.02771394880628594
25,graph_25,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9790322629471051,0.02355432454913831
26,graph_26,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9765780748602728,0.031294372197939145
27,graph_27,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.976146569262588,0.028194965365610097
28,graph_28,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9760117237633115,0.0320682897178908
29,graph_29,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.976335352961575,0.027860476869474203
30,graph_30,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9759847546634562,0.02649676660622544
31,graph_31,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9760386928631669,0.029153073024813524
32,graph_32,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9760386928631669,0.02764193281670987
33,graph_33,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9757420327647586,0.03402384698257085
34,graph_34,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.978573788249565,0.024298769845202146
35,graph_35,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9752296198675079,0.029850286168422592
36,graph_36,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9778995607531825,0.025533913054121095
37,graph_37,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9780074371526039,0.027691684722618754
38,graph_38,20,3.713572066704308,1,-1.683738038935588,0.21578947368421053,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,2.938455755857704,0.20526315789473684,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9750138670686654,0.03378778338198822
39,graph_39,20,3.784189633918261,1,-1.6649005089482125,0.23157894736842105,1.3862943611198906,0.65,-0.72179415,0.25917913396888603,(0.5879230812965947+0j),(0.4324746652662843+0j),(-0.4926560245815994+0j),2,2,0.0,3,2.9488526456473076,0.27055702917771884,0.9736842105263158,0.8662879516494967,0.3,0.9075,0.82,0.9653781435526911,0.03912298952704304
40,graph_40,20,3.7612001156935624,0,-1.670994187373459,0.22631578947368422,1.3862943611198906,0.6,-0.38709677,0.3902695278338473,(0.6787488466889247+0j),(0.458146184933051+0j),(-23.025846489058218+0j),0,0,0.0,3,0.0,0.14516129032258066,0.975,0.9313115234858894,0.275,0.905,0.8825,0.9835841527927067,0.03215042998321962
41,graph_41,20,4.02535169073515,1,-1.603119989920414,0.29473684210526313,1.6094379124341003,0.65,-0.74684514,0.3771200205601948,(0.5820926430412628+0j),(0.3454743560287406+0j),(-0.4025964511967311+0j),1,2,0.6931471805599453,3,2.9344868394484784,0.34766355140186916,0.9791666666666666,0.859494807204895,0.285,0.935,0.8525,0.9701712399739485,0.04198454612496112
42,graph_42,20,4.02535169073515,1,-1.603119989920414,0.29473684210526313,1.6094379124341003,0.65,-0.74684514,0.3771200205601948,(0.5820926430412628+0j),(0.3454743560287406+0j),(-0.4025964511967311+0j),1,2,0.6931471805599453,3,2.9344868394484784,0.34766355140186916,0.9791666666666666,0.859494807204895,0.285,0.935,0.8525,0.9706283191087658,0.042132807981567454
43,graph_43,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.14713405702243243,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,2.8999121840678184,0.9092620481927711,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.940240981150652,0.12187302254962518
44,graph_44,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.14713405702243243,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,2.8999121840678184,0.9092620481927711,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.9365802953385209,0.12543161951351545
45,graph_45,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.14713405702243243,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,2.8999121840678184,0.9092620481927711,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.9385134664977361,0.12234362785117905
46,graph_46,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.14713405702243243,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,2.8999121840678184,0.9092620481927711,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.945104757524635,0.11496597821514466
47,graph_47,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.14713405702243243,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,2.8999121840678184,0.9092620481927711,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.9460507774536127,0.11554665398301074
48,graph_48,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.14713405702243243,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,2.8999121840678184,0.9092620481927711,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.9397165570595882,0.12256387208497684
49,graph_49,20,5.111987788356544,1,-1.3641439453007531,0.8736842105263158,2.772588722239781,0.2,-0.2713017,0.14274628315911042,(0.2595300340054936+0j),(0.1428653250902735+0j),(-0.1568335994496079+0j),1,2,0.6931471805599453,3,2.8997170217948436,0.9150837988826815,0.979381443298969,0.5858432644873953,0.2675,0.8825,0.865,0.9361544158334255,0.1196304446568786
50,graph_50,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9491101583355338,0.06236592978330824
51,graph_51,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9497001584339607,0.06322429385690888
52,graph_52,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9500201584873448,0.0597411147435228
53,graph_53,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.948210158185391,0.06271600443544235
54,graph_54,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9487401582738084,0.06443767364972172
55,graph_55,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9487401582738084,0.06211774052095128
56,graph_56,20,5.170483995038151,1,-1.3527659733538253,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.15581557442938654,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,2.896766966001533,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9475300280981942,0.06380908510141485
57,graph_57,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9474501580586039,0.06378713708543919
58,graph_58,20,5.170483995038151,1,-1.3527659733538253,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.15581557442938654,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,2.896766966001533,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9450500280246518,0.06984982311620427
59,graph_59,20,5.170483995038151,1,-1.3527659733538253,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.15581557442938654,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,2.896766966001533,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9497300281634332,0.06128643669494551
60,graph_60,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9516501587592701,0.05995313752645567
61,graph_61,20,5.170483995038151,1,-1.3527659733538253,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.15581557442938654,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,2.896766966001533,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9486000281299241,0.06448286785345597
62,graph_62,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9461401578400628,0.06635737991484968
63,graph_63,20,5.170483995038151,1,-1.3527659733538253,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.15581557442938654,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,2.896766966001533,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.950870028197239,0.05986938543680968
64,graph_64,20,5.170483995038151,1,-1.3527659733538253,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.15581557442938654,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,2.896766966001533,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9488600281376341,0.0648328670451229
65,graph_65,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9484801582304339,0.06158969772318454
66,graph_66,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.952130158839346,0.05591926450976466
67,graph_67,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684211,2.833213344056216,0.15,-0.24086732,0.14423754882952888,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,2.89649394180304,0.9432576769025367,0.96,0.5649723771452991,0.255,0.845,0.76,0.9468689512979636,0.06671351618142346
68,graph_68,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9474101580519309,0.06293324416756021
69,graph_69,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789473,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,2.8969878106946503,0.9349455040871935,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9472101580185658,0.06484841789208164
70,graph_70,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684211,2.833213344056216,0.15,-0.24086732,0.14423754882952888,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,2.89649394180304,0.9432576769025367,0.96,0.5649723771452991,0.255,0.845,0.76,0.9493689485290987,0.06314185829264217
71,graph_71,20,5.170483995038151,1,-1.3527659733538253,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.15581557442938654,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,2.896766966001533,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9485700281290345,0.06371385517106434
