Unnamed: 0,GRAPH_IDX,NUM_NODES,LOG_NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,LOG_CHROMATIC_NUM,NORM_MIS,GRAPH_ASSORTATIVITY,SPECTRAL_GAP,LOG_LARGESTEIGVAL,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GIRTH,TRANSITIVITY,CALCULATED_RATIO,percent_cut,percent_positive_lower_triangular,percent_close1_lower_triangular,percent_close3_lower_triangular,expected_costGW_over_sdp_cost,std_costGW_over_sdp_cost
10,graph_10,20,3.610917912644224,1,-1.7117702640996613,0.1947368421052631,1.3862943611198906,0.75,-0.78955404,0.3931352895573012,(0.6171374139324294+0j),(0.37876447773908406+0j),(-0.48610975793651406+0j),2,2,0.0,3,0.2129032258064516,0.9696969696969696,0.8940377314558142,0.3075,0.9375,0.855,0.9747457280582676,0.0275819621885312
11,graph_11,20,3.610917912644224,1,-1.7117702640996613,0.1947368421052631,1.3862943611198906,0.75,-0.78955404,0.3931352895573012,(0.6171374139324294+0j),(0.37876447773908406+0j),(-0.48610975793651406+0j),2,2,0.0,3,0.2129032258064516,0.9696969696969696,0.8940377314558142,0.3075,0.9375,0.855,0.9725993769017072,0.0315189240055092
12,graph_12,20,3.610917912644224,1,-1.7117702640996613,0.1947368421052631,1.3862943611198906,0.75,-0.78955404,0.3931352895573012,(0.6171374139324294+0j),(0.37876447773908406+0j),(-0.48610975793651406+0j),2,2,0.0,3,0.2129032258064516,0.9696969696969696,0.8940377314558142,0.3075,0.9375,0.855,0.9745038856744296,0.0289375806826042
13,graph_13,20,3.610917912644224,1,-1.7117702640996613,0.1947368421052631,1.3862943611198906,0.75,-0.78955404,0.3931352895573012,(0.6171374139324294+0j),(0.37876447773908406+0j),(-0.48610975793651406+0j),2,2,0.0,3,0.2129032258064516,0.9696969696969696,0.8940377314558142,0.3075,0.9375,0.855,0.9730830616693826,0.0303401216599429
14,graph_14,20,3.6375861597263857,1,-1.7044119548141836,0.2,1.3862943611198906,0.75,-0.799966,0.3973473924349506,(0.6192418713840143+0j),(0.3785541527301225+0j),(-0.4722877495339166+0j),2,2,0.0,3,0.2116564417177914,0.9705882352941176,0.8968305348196156,0.2775,0.9375,0.8175,0.9731639635466698,0.0343173186761144
15,graph_15,20,4.51085950651685,1,-1.4892445602554212,0.4789473684210526,1.9459101490553128,0.5,-0.51172603,0.313276741654918,(0.5379936532145854+0j),(0.3359654419368246+0j),(-0.3612721107489505+0j),2,2,0.0,3,0.4635473340587595,0.9722222222222222,0.7966138521849538,0.29,0.9175,0.8175,0.9528104186741558,0.0529864763874384
16,graph_16,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.976146569262588,0.0266840811048341
17,graph_17,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.976146569262588,0.0262997125211136
18,graph_18,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.976227476562154,0.02654499328403
19,graph_19,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9767398894594046,0.0263126521234561
20,graph_20,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9764432293609964,0.0289156546208559
21,graph_21,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9769826113581024,0.0280909294834153
22,graph_22,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9782771281511567,0.0248485388976696
23,graph_23,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9780344062524592,0.0335196185292267
24,graph_24,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9762814147618646,0.0277139488062859
25,graph_25,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9790322629471052,0.0235543245491383
26,graph_26,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9765780748602728,0.0312943721979391
27,graph_27,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.976146569262588,0.02819496536561
28,graph_28,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9760117237633116,0.0320682897178908
29,graph_29,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.976335352961575,0.0278604768694742
30,graph_30,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9759847546634562,0.0264967666062254
31,graph_31,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9760386928631668,0.0291530730248135
32,graph_32,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9760386928631668,0.0276419328167098
33,graph_33,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9757420327647586,0.0340238469825708
34,graph_34,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.978573788249565,0.0242987698452021
35,graph_35,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.975229619867508,0.0298502861684225
36,graph_36,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9778995607531824,0.025533913054121
37,graph_37,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.978007437152604,0.0276916847226187
38,graph_38,20,3.713572066704308,1,-1.683738038935588,0.2157894736842105,1.3862943611198906,0.75,-0.81818263,0.4086151062175085,(0.6253574005532451+0j),(0.3786409919807881+0j),(-0.472912998811921+0j),1,2,0.6931471805599453,3,0.2052631578947368,0.972972972972973,0.9043773812734692,0.275,0.9375,0.875,0.9750138670686654,0.0337877833819882
39,graph_39,20,3.784189633918261,1,-1.6649005089482125,0.231578947368421,1.3862943611198906,0.65,-0.72179415,0.259179133968886,(0.5879230812965947+0j),(0.4324746652662843+0j),(-0.4926560245815994+0j),2,2,0.0,3,0.2705570291777188,0.9736842105263158,0.8662879516494967,0.3,0.9075,0.82,0.9653781435526912,0.039122989527043
40,graph_40,20,3.7612001156935615,0,-1.670994187373459,0.2263157894736842,1.3862943611198906,0.6,-0.38709677,0.3902695278338473,(0.6787488466889247+0j),(0.458146184933051+0j),(-23.025846489058218+0j),0,0,0.0,3,0.1451612903225806,0.975,0.9313115234858894,0.275,0.905,0.8825,0.9835841527927068,0.0321504299832196
41,graph_41,20,4.02535169073515,1,-1.603119989920414,0.2947368421052631,1.6094379124341005,0.65,-0.74684514,0.3771200205601948,(0.5820926430412628+0j),(0.3454743560287406+0j),(-0.4025964511967311+0j),1,2,0.6931471805599453,3,0.3476635514018691,0.9791666666666666,0.859494807204895,0.285,0.935,0.8525,0.9701712399739484,0.0419845461249611
42,graph_42,20,4.02535169073515,1,-1.603119989920414,0.2947368421052631,1.6094379124341005,0.65,-0.74684514,0.3771200205601948,(0.5820926430412628+0j),(0.3454743560287406+0j),(-0.4025964511967311+0j),1,2,0.6931471805599453,3,0.3476635514018691,0.9791666666666666,0.859494807204895,0.285,0.935,0.8525,0.9706283191087658,0.0421328079815674
43,graph_43,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.1471340570224324,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,0.9092620481927712,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.940240981150652,0.1218730225496251
44,graph_44,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.1471340570224324,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,0.9092620481927712,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.9365802953385208,0.1254316195135154
45,graph_45,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.1471340570224324,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,0.9092620481927712,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.938513466497736,0.122343627851179
46,graph_46,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.1471340570224324,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,0.9092620481927712,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.945104757524635,0.1149659782151446
47,graph_47,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.1471340570224324,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,0.9092620481927712,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.9460507774536128,0.1155466539830107
48,graph_48,20,5.10594547390058,1,-1.365326633620433,0.868421052631579,2.772588722239781,0.2,-0.28478651,0.1471340570224324,(0.2669893454485837+0j),(0.14746478534045726+0j),(-0.15264251123315326+0j),1,2,0.6931471805599453,3,0.9092620481927712,0.979381443298969,0.5893911327833349,0.2625,0.875,0.8,0.9397165570595882,0.1225638720849768
49,graph_49,20,5.111987788356544,1,-1.3641439453007531,0.8736842105263158,2.772588722239781,0.2,-0.2713017,0.1427462831591104,(0.2595300340054936+0j),(0.1428653250902735+0j),(-0.1568335994496079+0j),1,2,0.6931471805599453,3,0.9150837988826817,0.979381443298969,0.5858432644873953,0.2675,0.8825,0.865,0.9361544158334256,0.1196304446568786
50,graph_50,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9491101583355338,0.0623659297833082
51,graph_51,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9497001584339608,0.0632242938569088
52,graph_52,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9500201584873448,0.0597411147435228
53,graph_53,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.948210158185391,0.0627160044354423
54,graph_54,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9487401582738084,0.0644376736497217
55,graph_55,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9487401582738084,0.0621177405209512
56,graph_56,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9475300280981942,0.0638090851014148
57,graph_57,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.947450158058604,0.0637871370854391
58,graph_58,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9450500280246518,0.0698498231162042
59,graph_59,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9497300281634332,0.0612864366949455
60,graph_60,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.95165015875927,0.0599531375264556
61,graph_61,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.948600028129924,0.0644828678534559
62,graph_62,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9461401578400628,0.0663573799148496
63,graph_63,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.950870028197239,0.0598693854368096
64,graph_64,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.948860028137634,0.0648328670451229
65,graph_65,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.948480158230434,0.0615896977231845
66,graph_66,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.952130158839346,0.0559192645097646
67,graph_67,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684212,2.833213344056216,0.15,-0.24086732,0.1442375488295288,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,0.9432576769025368,0.96,0.5649723771452991,0.255,0.845,0.76,0.9468689512979636,0.0667135161814234
68,graph_68,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9474101580519309,0.0629332441675602
69,graph_69,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9472101580185658,0.0648484178920816
70,graph_70,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684212,2.833213344056216,0.15,-0.24086732,0.1442375488295288,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,0.9432576769025368,0.96,0.5649723771452991,0.255,0.845,0.76,0.9493689485290988,0.0631418582926421
71,graph_71,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9485700281290343,0.0637138551710643
72,graph_72,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684212,2.833213344056216,0.15,-0.24086732,0.1442375488295288,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,0.9432576769025368,0.96,0.5649723771452991,0.255,0.845,0.76,0.9489889489499662,0.0627636134566662
73,graph_73,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684212,2.833213344056216,0.15,-0.24086732,0.1442375488295288,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,0.9432576769025368,0.96,0.5649723771452991,0.255,0.845,0.76,0.9481789498470784,0.0617031536188607
74,graph_74,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9526200282491336,0.0585690686578449
75,graph_75,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9486300281308137,0.0617561602286876
